zip,state_code,state,population,county
37765,TN,Tennessee,655,Hancock
37888,TN,Tennessee,3385,Grainger
37932,TN,Tennessee,18919,Knox
38001,TN,Tennessee,4662,Crockett
38024,TN,Tennessee,27405,Dyer
38029,TN,Tennessee,23,Shelby
38076,TN,Tennessee,1126,Fayette
38351,TN,Tennessee,18459,Henderson
38361,TN,Tennessee,947,Hardin
38451,TN,Tennessee,4300,Maury
38476,TN,Tennessee,1099,Williamson
38611,MS,Mississippi,15869,Marshall
38620,MS,Mississippi,3571,Panola
38626,MS,Mississippi,1009,Tunica
39465,MS,Mississippi,21517,Forrest
39466,MS,Mississippi,25868,Pearl River
39567,MS,Mississippi,11289,Jackson
39638,MS,Mississippi,3215,Amite
39750,MS,Mississippi,2473,Webster
39815,GA,Georgia,1848,Decatur
39862,GA,Georgia,1180,Calhoun
39877,GA,Georgia,337,Terrell
40104,KY,Kentucky,902,Meade
40178,KY,Kentucky,429,Breckinridge
40311,KY,Kentucky,7398,Nicholas
40348,KY,Kentucky,525,Bourbon
40827,KY,Kentucky,1035,Leslie
41007,KY,Kentucky,4378,Campbell
41524,KY,Kentucky,150,Pike
41615,KY,Kentucky,675,Floyd
41721,KY,Kentucky,520,Perry
42122,KY,Kentucky,5371,Warren
42167,KY,Kentucky,8143,Monroe
42171,KY,Kentucky,7586,Warren
42232,KY,Kentucky,1162,Christian
42326,KY,Kentucky,456,Muhlenberg
42757,KY,Kentucky,2879,Hart
43033,OH,Ohio,300,Licking
43078,OH,Ohio,20347,Champaign
43080,OH,Ohio,5316,Licking
43130,OH,Ohio,61565,Fairfield
43157,OH,Ohio,630,Fairfield
43469,OH,Ohio,3220,Sandusky
43501,OH,Ohio,980,Williams
43502,OH,Ohio,6532,Fulton
43512,OH,Ohio,28109,Defiance
43545,OH,Ohio,13972,Henry
43551,OH,Ohio,39094,Wood
43747,OH,Ohio,840,Monroe
43768,OH,Ohio,485,Guernsey
43902,OH,Ohio,134,Belmont
43907,OH,Ohio,5514,Harrison
43908,OH,Ohio,1496,Jefferson
43942,OH,Ohio,2922,Belmont
44041,OH,Ohio,14399,Ashtabula
44118,OH,Ohio,38893,Cuyahoga
44125,OH,Ohio,27743,Cuyahoga
44140,OH,Ohio,15325,Cuyahoga
44147,OH,Ohio,19381,Cuyahoga
44240,OH,Ohio,39521,Portage
44255,OH,Ohio,8140,Portage
44305,OH,Ohio,22940,Summit
44411,OH,Ohio,2208,Portage
44455,OH,Ohio,1699,Columbiana
44514,OH,Ohio,21737,Mahoning
44624,OH,Ohio,5400,Holmes
44644,OH,Ohio,4790,Carroll
44647,OH,Ohio,18935,Stark
44659,OH,Ohio,136,Wayne
44670,OH,Ohio,168,Stark
44689,OH,Ohio,782,Stark
44804,OH,Ohio,883,Hancock
44859,OH,Ohio,1721,Ashland
44907,OH,Ohio,14958,Richland
45036,OH,Ohio,38759,Warren
45053,OH,Ohio,3780,Butler
45226,OH,Ohio,5478,Hamilton
45350,OH,Ohio,85,Darke
45410,OH,Ohio,16446,Montgomery
45690,OH,Ohio,14602,Pike
45711,OH,Ohio,1134,Athens
45716,OH,Ohio,425,Athens
45732,OH,Ohio,4403,Athens
45734,OH,Ohio,447,Monroe
45899,OH,Ohio,125,Van Wert
46031,IN,Indiana,2546,Hamilton
46034,IN,Indiana,6649,Hamilton
46072,IN,Indiana,8592,Tipton
46142,IN,Indiana,29696,Johnson
46278,IN,Indiana,8859,Marion
46376,IN,Indiana,243,Lake
46615,IN,Indiana,13719,St. Joseph
46748,IN,Indiana,5021,Allen
46760,IN,Indiana,1381,Noble
46767,IN,Indiana,8102,Noble
46794,IN,Indiana,1709,Noble
46814,IN,Indiana,12649,Allen
46990,IN,Indiana,741,Wabash
47136,IN,Indiana,4482,Harrison
47324,IN,Indiana,149,Wayne
47367,IN,Indiana,57,Delaware
47470,IN,Indiana,1580,Lawrence
47551,IN,Indiana,914,Perry
47568,IN,Indiana,829,Daviess
47597,IN,Indiana,904,Knox
47639,IN,Indiana,4243,Gibson
47710,IN,Indiana,18869,Vanderburgh
47833,IN,Indiana,761,Owen
47950,IN,Indiana,921,White
48075,MI,Michigan,21758,Oakland
48098,MI,Michigan,19232,Oakland
48108,MI,Michigan,26753,Washtenaw
48138,MI,Michigan,10159,Wayne
48165,MI,Michigan,7506,Oakland
48225,MI,Michigan,14194,Wayne
48240,MI,Michigan,16978,Wayne
48386,MI,Michigan,18341,Oakland
48435,MI,Michigan,1940,Tuscola
48465,MI,Michigan,702,Sanilac
48503,MI,Michigan,26466,Genesee
48551,MI,Michigan,0,Genesee
48741,MI,Michigan,1924,Tuscola
48815,MI,Michigan,2424,Ionia
48878,MI,Michigan,1386,Isabella
48888,MI,Michigan,6079,Montcalm
48897,MI,Michigan,1846,Barry
48917,MI,Michigan,32044,Eaton
49055,MI,Michigan,6342,Van Buren
49067,MI,Michigan,4434,Cass
49256,MI,Michigan,3750,Lenawee
49264,MI,Michigan,2100,Ingham
49329,MI,Michigan,8664,Montcalm
49405,MI,Michigan,1583,Mason
49426,MI,Michigan,37601,Ottawa
49459,MI,Michigan,1515,Oceana
49627,MI,Michigan,219,Antrim
49740,MI,Michigan,7046,Emmet
49762,MI,Michigan,615,Mackinac
49802,MI,Michigan,5981,Dickinson
49894,MI,Michigan,750,Delta
50029,IA,Iowa,617,Guthrie
50108,IA,Iowa,445,Decatur
50153,IA,Iowa,858,Jasper
50174,IA,Iowa,1375,Clarke
50211,IA,Iowa,13152,Warren
50244,IA,Iowa,2026,Story
50426,IA,Iowa,57,Mitchell
50449,IA,Iowa,900,Hancock
50460,IA,Iowa,306,Mitchell
50461,IA,Iowa,5532,Mitchell
50515,IA,Iowa,193,Palo Alto
50522,IA,Iowa,958,Kossuth
50558,IA,Iowa,688,Humboldt
50641,IA,Iowa,1376,Buchanan
50835,IA,Iowa,65,Ringgold
51010,IA,Iowa,367,Monona
51242,IA,Iowa,208,Lyon
51249,IA,Iowa,3164,Osceola
51334,IA,Iowa,6873,Emmet
51347,IA,Iowa,1517,Dickinson
51350,IA,Iowa,568,Osceola
51354,IA,Iowa,1049,Osceola
51358,IA,Iowa,1358,Palo Alto
51543,IA,Iowa,420,Audubon
51546,IA,Iowa,2830,Harrison
51556,IA,Iowa,465,Harrison
51570,IA,Iowa,948,Shelby
51601,IA,Iowa,5684,Page
52076,IA,Iowa,2302,Clayton
52236,IA,Iowa,723,Iowa
52248,IA,Iowa,1823,Keokuk
52313,IA,Iowa,313,Benton
52341,IA,Iowa,1119,Linn
52536,IA,Iowa,991,Wapello
52543,IA,Iowa,459,Mahaska
52549,IA,Iowa,965,Appanoose
52803,IA,Iowa,21583,Scott
53032,WI,Wisconsin,4839,Dodge
53210,WI,Wisconsin,26793,Milwaukee
53235,WI,Wisconsin,9519,Milwaukee
53511,WI,Wisconsin,49256,Rock
53521,WI,Wisconsin,3739,Dane
53527,WI,Wisconsin,10950,Dane
53555,WI,Wisconsin,8728,Columbia
53811,WI,Wisconsin,3297,Grant
53928,WI,Wisconsin,111,Columbia
53929,WI,Wisconsin,2647,Juneau
54202,WI,Wisconsin,1292,Door
54421,WI,Wisconsin,3669,Clark
54433,WI,Wisconsin,1864,Taylor
54436,WI,Wisconsin,2396,Clark
54485,WI,Wisconsin,380,Langlade
54490,WI,Wisconsin,762,Taylor
54629,WI,Wisconsin,2606,Buffalo
54634,WI,Wisconsin,4482,Vernon
54641,WI,Wisconsin,3,Jackson
54652,WI,Wisconsin,1150,Vernon
54736,WI,Wisconsin,4174,Pepin
54773,WI,Wisconsin,3439,Trempealeau
54838,WI,Wisconsin,1106,Douglas
54904,WI,Wisconsin,21517,Winnebago
54970,WI,Wisconsin,3824,Waushara
55047,MN,Minnesota,2381,Washington
55063,MN,Minnesota,9472,Pine
55321,MN,Minnesota,5371,Wright
55325,MN,Minnesota,4600,Meeker
55332,MN,Minnesota,1796,Renville
55333,MN,Minnesota,849,Renville
55369,MN,Minnesota,37450,Hennepin
55423,MN,Minnesota,36300,Hennepin
55720,MN,Minnesota,17088,Carlton
55764,MN,Minnesota,572,Itasca
55909,MN,Minnesota,1467,Mower
55953,MN,Minnesota,849,Mower
55983,MN,Minnesota,1593,Goodhue
56009,MN,Minnesota,1343,Freeborn
56039,MN,Minnesota,841,Martin
56044,MN,Minnesota,2132,Sibley
56072,MN,Minnesota,2189,Waseca
56074,MN,Minnesota,2099,Nicollet
56091,MN,Minnesota,337,Waseca
56122,MN,Minnesota,613,Murray
56142,MN,Minnesota,982,Lincoln
56150,MN,Minnesota,2676,Jackson
56174,MN,Minnesota,404,Cottonwood
56209,MN,Minnesota,2216,Kandiyohi
56221,MN,Minnesota,716,Stevens
56282,MN,Minnesota,1659,Kandiyohi
56288,MN,Minnesota,4718,Kandiyohi
56332,MN,Minnesota,1589,Douglas
56374,MN,Minnesota,10778,Stearns
56456,MN,Minnesota,59,Crow Wing
56520,MN,Minnesota,3780,Wilkin
56537,MN,Minnesota,18838,Otter Tail
56549,MN,Minnesota,5026,Clay
56663,MN,Minnesota,178,Beltrami
56711,MN,Minnesota,0,Lake of the Woods
56741,MN,Minnesota,0,Lake of the Woods
57039,SD,South Dakota,3756,Lincoln
57052,SD,South Dakota,330,Hutchinson
57106,SD,South Dakota,47372,Minnehaha
57221,SD,South Dakota,897,Hamlin
57440,SD,South Dakota,597,Spink
57446,SD,South Dakota,456,Brown
57451,SD,South Dakota,2166,Edmunds
57468,SD,South Dakota,421,Day
57472,SD,South Dakota,907,Walworth
57534,SD,South Dakota,242,Tripp
57601,SD,South Dakota,3962,Walworth
57623,SD,South Dakota,1120,Ziebach
57632,SD,South Dakota,664,Campbell
57702,SD,South Dakota,35058,Pennington
57773,SD,South Dakota,188,Custer
57780,SD,South Dakota,40,Pennington
58057,ND,North Dakota,113,Richland
58058,ND,North Dakota,96,Richland
58059,ND,North Dakota,1471,Cass
58104,ND,North Dakota,43363,Cass
58204,ND,North Dakota,2358,Grand Forks
58224,ND,North Dakota,39,Nelson
58240,ND,North Dakota,1211,Traill
58260,ND,North Dakota,179,Cavalier
58278,ND,North Dakota,1982,Grand Forks
58348,ND,North Dakota,754,Benson
58356,ND,North Dakota,1695,Eddy
58357,ND,North Dakota,342,Benson
58458,ND,North Dakota,1253,LaMoure
58461,ND,North Dakota,383,Barnes
58566,ND,North Dakota,113,Morton
58568,ND,North Dakota,697,Sioux
58601,ND,North Dakota,26865,Stark
58722,ND,North Dakota,1705,Ward
59031,MT,Montana,418,Big Horn
59087,MT,Montana,391,Petroleum
59276,MT,Montana,22,Daniels
59337,MT,Montana,708,Garfield
59430,MT,Montana,403,Fergus
59537,MT,Montana,49,Phillips
59703,MT,Montana,90,Silver Bow
59743,MT,Montana,125,Silver Bow
59848,MT,Montana,124,Sanders
59920,MT,Montana,1652,Flathead
59922,MT,Montana,2189,Flathead
60008,IL,Illinois,21663,Cook
60087,IL,Illinois,26429,Lake
60404,IL,Illinois,19028,Will
60466,IL,Illinois,21909,Cook
60491,IL,Illinois,22735,Will
60515,IL,Illinois,28290,DuPage
60530,IL,Illinois,483,Lee
60546,IL,Illinois,15405,Cook
60931,IL,Illinois,591,Iroquois
61021,IL,Illinois,22848,Lee
61030,IL,Illinois,2249,Ogle
61057,IL,Illinois,97,Lee
61079,IL,Illinois,189,Winnebago
61084,IL,Illinois,3061,Ogle
61238,IL,Illinois,3369,Henry
61326,IL,Illinois,2314,Putnam
61348,IL,Illinois,4520,LaSalle
61353,IL,Illinois,1191,Lee
61410,IL,Illinois,3921,Knox
61451,IL,Illinois,333,Peoria
61479,IL,Illinois,59,Stark
61533,IL,Illinois,2360,Peoria
61560,IL,Illinois,594,Putnam
61603,IL,Illinois,16695,Peoria
61625,IL,Illinois,378,Peoria
61743,IL,Illinois,186,Livingston
61830,IL,Illinois,390,Piatt
61917,IL,Illinois,632,Edgar
62078,IL,Illinois,107,Greene
62091,IL,Illinois,399,Montgomery
62285,IL,Illinois,4510,St. Clair
62345,IL,Illinois,382,Pike
62478,IL,Illinois,409,Crawford
62534,IL,Illinois,1307,Shelby
62538,IL,Illinois,537,Montgomery
62549,IL,Illinois,6354,Macon
62621,IL,Illinois,1286,Scott
62810,IL,Illinois,908,Jefferson
62820,IL,Illinois,183,White
62824,IL,Illinois,1888,Clay
62858,IL,Illinois,2713,Clay
62859,IL,Illinois,5683,Hamilton
62861,IL,Illinois,166,White
62883,IL,Illinois,828,Jefferson
62888,IL,Illinois,2070,Perry
62898,IL,Illinois,2184,Jefferson
62905,IL,Illinois,560,Union
62935,IL,Illinois,1994,Saline
62947,IL,Illinois,522,Hardin
62949,IL,Illinois,731,Williamson
62992,IL,Illinois,751,Pulaski
63016,MO,Missouri,7645,Jefferson
63034,MO,Missouri,18058,St. Louis
63051,MO,Missouri,13670,Jefferson
63056,MO,Missouri,1857,Franklin
63057,MO,Missouri,65,Jefferson
63454,MO,Missouri,1119,Marion
63628,MO,Missouri,15268,St. Francois
63703,MO,Missouri,8382,Cape Girardeau
64012,MO,Missouri,27384,Cass
64048,MO,Missouri,4205,Clay
64060,MO,Missouri,15092,Clay
64111,MO,Missouri,17942,Jackson
64118,MO,Missouri,42952,Clay
64163,MO,Missouri,870,Platte
64456,MO,Missouri,1455,Worth
64726,MO,Missouri,259,Henry
64738,MO,Missouri,1004,St. Clair
64746,MO,Missouri,1325,Cass
64831,MO,Missouri,6302,McDonald
64835,MO,Missouri,2338,Jasper
65025,MO,Missouri,672,Moniteau
65109,MO,Missouri,39188,Cole
65321,MO,Missouri,340,Saline
65334,MO,Missouri,1127,Pettis
65664,MO,Missouri,153,Lawrence
65668,MO,Missouri,1784,Hickory
65710,MO,Missouri,1181,Polk
65713,MO,Missouri,2821,Webster
65744,MO,Missouri,77,Taney
65771,MO,Missouri,1455,Taney
66041,KS,Kansas,745,Atchison
66205,KS,Kansas,13419,Johnson
66213,KS,Kansas,29276,Johnson
66416,KS,Kansas,558,Jackson
66434,KS,Kansas,4785,Brown
66521,KS,Kansas,1596,Pottawatomie
66541,KS,Kansas,193,Marshall
66542,KS,Kansas,2985,Shawnee
66549,KS,Kansas,1664,Pottawatomie
66734,KS,Kansas,197,Crawford
66771,KS,Kansas,926,Neosho
66868,KS,Kansas,891,Lyon
66955,KS,Kansas,71,Washington
67003,KS,Kansas,2465,Harper
67016,KS,Kansas,487,Sedgwick
67054,KS,Kansas,1242,Kiowa
67117,KS,Kansas,1778,Harvey
67235,KS,Kansas,13555,Sedgwick
67344,KS,Kansas,899,Montgomery
67430,KS,Kansas,710,Mitchell
67514,KS,Kansas,932,Reno
67553,KS,Kansas,186,Rush
67567,KS,Kansas,544,Barton
67844,KS,Kansas,809,Meade
67882,KS,Kansas,243,Ford
68004,NE,Nebraska,975,Cuming
68025,NE,Nebraska,30612,Dodge
68037,NE,Nebraska,2822,Cass
68142,NE,Nebraska,4590,Douglas
68352,NE,Nebraska,4829,Jefferson
68360,NE,Nebraska,442,Seward
68362,NE,Nebraska,38,Thayer
68364,NE,Nebraska,108,Seward
68422,NE,Nebraska,510,Gage
68445,NE,Nebraska,165,Saline
68448,NE,Nebraska,380,Otoe
68505,NE,Nebraska,15947,Lancaster
68620,NE,Nebraska,2772,Boone
68719,NE,Nebraska,126,Boyd
68760,NE,Nebraska,1372,Knox
68941,NE,Nebraska,791,Clay
69367,NE,Nebraska,331,Dawes
70079,LA,Louisiana,2850,St. Charles
70085,LA,Louisiana,4941,St. Bernard
70118,LA,Louisiana,36090,Orleans
70354,LA,Louisiana,4077,Lafourche
70380,LA,Louisiana,21055,St. Mary
70570,LA,Louisiana,39910,St. Landry
70759,LA,Louisiana,1756,Pointe Coupee
70815,LA,Louisiana,29374,East Baton Rouge
71044,LA,Louisiana,572,Caddo
71105,LA,Louisiana,20824,Caddo
71301,LA,Louisiana,22446,Rapides
71342,LA,Louisiana,7203,LaSalle
71378,LA,Louisiana,2233,Franklin
71401,LA,Louisiana,165,Catahoula
71419,LA,Louisiana,2096,Sabine
71469,LA,Louisiana,2444,Natchitoches
71630,AR,Arkansas,435,Desha
71667,AR,Arkansas,6617,Lincoln
71845,AR,Arkansas,1961,Lafayette
71854,AR,Arkansas,36538,Miller
71929,AR,Arkansas,4341,Hot Spring
71970,AR,Arkansas,809,Montgomery
71972,AR,Arkansas,355,Polk
72029,AR,Arkansas,1610,Monroe
72037,AR,Arkansas,30,Lonoke
72059,AR,Arkansas,39,Woodruff
72064,AR,Arkansas,2341,Prairie
72082,AR,Arkansas,1896,White
72103,AR,Arkansas,12539,Saline
72126,AR,Arkansas,3889,Perry
72137,AR,Arkansas,2445,White
72167,AR,Arkansas,1694,Saline
72426,AR,Arkansas,169,Mississippi
72427,AR,Arkansas,365,Craighead
72438,AR,Arkansas,3087,Mississippi
72447,AR,Arkansas,1902,Craighead
72550,AR,Arkansas,721,Independence
72587,AR,Arkansas,47,Izard
72630,AR,Arkansas,287,Boone
72642,AR,Arkansas,1841,Baxter
72734,AR,Arkansas,8410,Benton
72745,AR,Arkansas,13941,Benton
72842,AR,Arkansas,1158,Yell
73005,OK,Oklahoma,9563,Caddo
73034,OK,Oklahoma,45185,Oklahoma
73107,OK,Oklahoma,24965,Oklahoma
73112,OK,Oklahoma,33622,Oklahoma
73121,OK,Oklahoma,3386,Oklahoma
73131,OK,Oklahoma,3578,Oklahoma
73173,OK,Oklahoma,3292,Cleveland
73439,OK,Oklahoma,7460,Marshall
73456,OK,Oklahoma,1981,Jefferson
73572,OK,Oklahoma,3734,Cotton
73644,OK,Oklahoma,14225,Beckham
73763,OK,Oklahoma,1624,Blaine
73852,OK,Oklahoma,2193,Woodward
73938,OK,Oklahoma,773,Beaver
74030,OK,Oklahoma,3696,Creek
74038,OK,Oklahoma,2268,Pawnee
74058,OK,Oklahoma,3906,Pawnee
74330,OK,Oklahoma,2989,Mayes
74458,OK,Oklahoma,81,Wagoner
74530,OK,Oklahoma,137,Johnston
74557,OK,Oklahoma,540,Pushmataha
74560,OK,Oklahoma,584,Pittsburg
74565,OK,Oklahoma,615,Pittsburg
74569,OK,Oklahoma,1246,Atoka
74724,OK,Oklahoma,353,McCurtain
74729,OK,Oklahoma,2869,Bryan
74736,OK,Oklahoma,1142,McCurtain
75062,TX,Texas,49306,Dallas
75070,TX,Texas,104415,Collin
75082,TX,Texas,23483,Collin
75407,TX,Texas,17978,Collin
75424,TX,Texas,3024,Collin
75561,TX,Texas,4939,Bowie
75602,TX,Texas,21655,Gregg
75759,TX,Texas,54,Cherokee
75840,TX,Texas,6340,Freestone
75959,TX,Texas,994,Sabine
76043,TX,Texas,7440,Somervell
76044,TX,Texas,4401,Johnson
76088,TX,Texas,11907,Parker
76108,TX,Texas,43169,Tarrant
76126,TX,Texas,23450,Tarrant
76148,TX,Texas,23993,Tarrant
76471,TX,Texas,1785,Eastland
76491,TX,Texas,347,Throckmorton
76556,TX,Texas,1494,Milam
76656,TX,Texas,2446,Falls
76661,TX,Texas,7755,Falls
76708,TX,Texas,27964,McLennan
76869,TX,Texas,64,Mason
76939,TX,Texas,0,Tom Green
77015,TX,Texas,56477,Harris
77040,TX,Texas,47823,Harris
77089,TX,Texas,54751,Harris
77360,TX,Texas,5115,Polk
77362,TX,Texas,6435,Montgomery
77479,TX,Texas,93848,Fort Bend
77590,TX,Texas,31604,Galveston
77871,TX,Texas,2738,Leon
78008,TX,Texas,461,Atascosa
78060,TX,Texas,0,Live Oak
78150,TX,Texas,37,Bexar
78209,TX,Texas,42653,Bexar
78214,TX,Texas,27558,Bexar
78343,TX,Texas,4526,Nueces
78504,TX,Texas,57410,Hidalgo
78606,TX,Texas,5547,Blanco
78645,TX,Texas,11579,Travis
78663,TX,Texas,873,Blanco
78739,TX,Texas,21040,Travis
78872,TX,Texas,1608,Zavala
78873,TX,Texas,2053,Real
79003,TX,Texas,185,Wheeler
79072,TX,Texas,26629,Hale
79356,TX,Texas,5893,Garza
79512,TX,Texas,7456,Mitchell
79735,TX,Texas,13915,Pecos
79902,TX,Texas,20496,El Paso
80204,CO,Colorado,34030,Denver
80238,CO,Colorado,21632,Denver
80481,CO,Colorado,426,Boulder
80482,CO,Colorado,831,Grand
80545,CO,Colorado,938,Larimer
80624,CO,Colorado,1132,Weld
80742,CO,Colorado,207,Weld
80827,CO,Colorado,696,Park
81038,CO,Colorado,0,Bent
81057,CO,Colorado,391,Bent
81071,CO,Colorado,313,Kiowa
81128,CO,Colorado,109,Archuleta
81129,CO,Colorado,65,Conejos
81130,CO,Colorado,769,Mineral
81132,CO,Colorado,3253,Rio Grande
81235,CO,Colorado,795,Hinsdale
81237,CO,Colorado,26,Gunnison
81431,CO,Colorado,362,Montrose
81645,CO,Colorado,1101,Eagle
82217,WY,Wyoming,20,Goshen
82432,WY,Wyoming,272,Big Horn
82731,WY,Wyoming,230,Campbell
83236,ID,Idaho,2422,Bingham
83262,ID,Idaho,1212,Bingham
83414,WY,Wyoming,465,Teton
83420,ID,Idaho,2260,Fremont
83423,ID,Idaho,834,Clark
83425,ID,Idaho,536,Jefferson
83670,ID,Idaho,520,Gem
83814,ID,Idaho,26448,Kootenai
83864,ID,Idaho,18523,Bonner
84022,UT,Utah,701,Tooele
84053,UT,Utah,1200,Duchesne
84057,UT,Utah,40605,Utah
84086,UT,Utah,356,Rich
84404,UT,Utah,64093,Weber
84515,UT,Utah,0,Grand
84520,UT,Utah,1202,Carbon
84540,UT,Utah,99,Grand
84626,UT,Utah,454,Utah
84631,UT,Utah,3024,Millard
84653,UT,Utah,9313,Utah
84719,UT,Utah,69,Iron
84746,UT,Utah,1103,Washington
85031,AZ,Arizona,33886,Maricopa
85053,AZ,Arizona,30608,Maricopa
85224,AZ,Arizona,43834,Maricopa
85251,AZ,Arizona,41102,Maricopa
85531,AZ,Arizona,323,Graham
85602,AZ,Arizona,9051,Cochise
85626,AZ,Arizona,1077,Cochise
85631,AZ,Arizona,3718,Pinal
85926,AZ,Arizona,421,Navajo
86003,AZ,Arizona,26,Coconino
86015,AZ,Arizona,312,Coconino
87052,NM,New Mexico,2858,Sandoval
87056,NM,New Mexico,1063,Santa Fe
87410,NM,New Mexico,16766,San Juan
87539,NM,New Mexico,25,Rio Arriba
87569,NM,New Mexico,438,San Miguel
87574,NM,New Mexico,123,Santa Fe
87736,NM,New Mexico,118,Mora
87943,NM,New Mexico,172,Sierra
88046,NM,New Mexico,765,Doña Ana
88081,NM,New Mexico,16829,Otero
88201,NM,New Mexico,26485,Chaves
88346,NM,New Mexico,2728,Lincoln
88352,NM,New Mexico,4605,Otero
88411,NM,New Mexico,48,Quay
88417,NM,New Mexico,0,Guadalupe
88430,NM,New Mexico,98,Quay
89104,NV,Nevada,39443,Clark
89134,NV,Nevada,24363,Clark
89445,NV,Nevada,16387,Humboldt
89446,NV,Nevada,0,Humboldt
89506,NV,Nevada,43566,Washoe
89702,NV,Nevada,0,Carson City
89820,NV,Nevada,5436,Lander
90043,CA,California,45873,Los Angeles
90211,CA,California,8019,Los Angeles
90280,CA,California,94642,Los Angeles
90501,CA,California,41975,Los Angeles
90506,CA,California,0,Los Angeles
90605,CA,California,40192,Los Angeles
90680,CA,California,30531,Orange
91202,CA,California,23345,Los Angeles
91208,CA,California,15860,Los Angeles
91303,CA,California,31586,Los Angeles
91342,CA,California,94595,Los Angeles
91501,CA,California,20511,Los Angeles
91607,CA,California,30611,Los Angeles
91740,CA,California,25877,Los Angeles
91786,CA,California,53697,San Bernardino
91931,CA,California,613,San Diego
92009,CA,California,46612,San Diego
92069,CA,California,50376,San Diego
92082,CA,California,18705,San Diego
92106,CA,California,20155,San Diego
92332,CA,California,97,San Bernardino
92358,CA,California,722,San Bernardino
92382,CA,California,4462,San Bernardino
92505,CA,California,53282,Riverside
92548,CA,California,7859,Riverside
92602,CA,California,23238,Orange
92649,CA,California,35278,Orange
92672,CA,California,34218,Orange
93042,CA,California,118,Ventura
93218,CA,California,871,Tulare
93242,CA,California,3474,Fresno
93512,CA,California,328,Mono
93611,CA,California,49053,Fresno
93627,CA,California,247,Fresno
93646,CA,California,11738,Fresno
94134,CA,California,42418,San Francisco
94403,CA,California,44408,San Mateo
94548,CA,California,377,Contra Costa
94806,CA,California,64286,Contra Costa
94922,CA,California,1075,Sonoma
94960,CA,California,15868,Marin
95060,CA,California,47801,Santa Cruz
95126,CA,California,36206,Santa Clara
95251,CA,California,625,Calaveras
95311,CA,California,1893,Mariposa
95370,CA,California,28096,Tuolumne
95465,CA,California,2244,Sonoma
95639,CA,California,335,Sacramento
95648,CA,California,52949,Placer
95661,CA,California,31315,Placer
95662,CA,California,32172,Sacramento
95699,CA,California,21,Amador
95742,CA,California,12472,Sacramento
95922,CA,California,831,Yuba
95953,CA,California,10925,Sutter
95961,CA,California,28489,Yuba
95988,CA,California,8298,Glenn
96059,CA,California,542,Tehama
96738,HI,Hawaii,7001,Hawaii
96819,HI,Hawaii,52981,Honolulu
97006,OR,Oregon,74070,Washington
97103,OR,Oregon,17677,Clatsop
97329,OR,Oregon,146,Linn
97346,OR,Oregon,988,Marion
98125,WA,Washington,42981,King
98240,WA,Washington,3145,Whatcom
98241,WA,Washington,1920,Snohomish
92861,CA,California,5822,Orange
93312,CA,California,61628,Kern
93637,CA,California,41108,Madera
94128,CA,California,146,San Mateo
97303,OR,Oregon,41173,Marion
97470,OR,Oregon,19785,Douglas
97626,OR,Oregon,45,Klamath
97634,OR,Oregon,242,Klamath
97836,OR,Oregon,1941,Morrow
97904,OR,Oregon,253,Harney
38627,MS,Mississippi,1375,Union
38655,MS,Mississippi,43536,Lafayette
38723,MS,Mississippi,59,Washington
38859,MS,Mississippi,1006,Prentiss
38869,MS,Mississippi,533,Pontotoc
38947,MS,Mississippi,338,Carroll
39057,MS,Mississippi,2391,Newton
39061,MS,Mississippi,0,Sharkey
39150,MS,Mississippi,5309,Claiborne
39167,MS,Mississippi,0,Rankin
39169,MS,Mississippi,2567,Holmes
39216,MS,Mississippi,4080,Hinds
39366,MS,Mississippi,1125,Jasper
39401,MS,Mississippi,41931,Forrest
98385,WA,Washington,400,Pierce
98405,WA,Washington,23626,Pierce
98467,WA,Washington,15460,Pierce
98530,WA,Washington,668,Thurston
98555,WA,Washington,319,Mason
98597,WA,Washington,23996,Thurston
98628,WA,Washington,263,Klickitat
98814,WA,Washington,814,Okanogan
98822,WA,Washington,1848,Chelan
98840,WA,Washington,4862,Okanogan
98926,WA,Washington,34725,Kittitas
99153,WA,Washington,392,Pend Oreille
99159,WA,Washington,1524,Lincoln
99203,WA,Washington,21174,Spokane
99322,WA,Washington,242,Klickitat
